0,syn_mean,literally,speak,syno_lower_mean,attitude,index,sensitivity,disgust_mood,hashtag,hashtag,introspection,introspection,polarities,temper,temper,fear_mood,Questioning,Change_direction,Mental_property,Taking,Measure_volume,anniversary,cool,cool,die,die,directorate,lust,face,game,game,jumping,Aggregate,text,text
1,0.3381672323356989,0,0,0.23076923076923075,0.11585714285714287,706,0.23785714285714285,0,0,0,0.1285714285714286,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dont think youve played partition enough smh,0
0,0.1900647948164147,0,0,0.26894796380090497,0.0,707,-0.12125,1,1,0,0.10250000000000001,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think funny iran spying using clearly edwardsnowden laughing,0
0,0.4986115396482567,1,0,0.5677117000646412,0.0,708,0.0,0,0,0,0.011928571428571424,0,0,-0.02457142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im literally getting anxiety waiting world cup want play soccer right fucking im hyped,0
1,0.5688652600099685,0,0,0.859902540898016,-0.0038461538461538464,709,0.09538461538461539,0,1,0,0.07153846153846154,0,2,0.011923076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,going bed early... got lot mind trying feelings weekend. bed early sleepy feelings,0
1,0.7444204463642908,0,0,0.8416289592760181,-0.02666666666666667,710,0.38200000000000006,0,1,0,0.455,0,2,0.08633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mind running heart racing ... good,0
1,0.07487401007919368,0,0,0.14592760180995473,0.0,711,0.14866666666666667,0,1,0,0.13766666666666666,0,2,-0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,u right.... paul george superstar !,0
1,0.21332447250373818,0,0,0.18116950922380784,0.0,712,0.07492307692307693,0,1,0,0.14423076923076922,0,2,0.06353846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,browns drafting everyone trading every team - cover every rumor thursday night draftweek,0
0,0.2197624190064795,1,0,0.2583427601809955,0.0,713,0.051250000000000004,0,0,0,0.05625,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,realized bicep thing today seeing multiple bros literally hugging arms across chest pretty girl walked by.,0
0,0.13144091329836471,0,0,0.17259211376858433,-0.07642857142857143,714,0.016071428571428573,1,0,0,-0.013142857142857145,0,0,0.0355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tragedies befall families like munde-mahajan family. families urge people glad tragedies dont befall them.,0
1,0.5302375809935206,0,0,0.6889140271493213,-0.02625,715,0.032125,0,0,0,0.068875,0,2,0.03825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy friday giving wifi three days go again!,0
0,0.15550755939524838,0,0,0.18665158371040722,0.0,716,0.09,0,1,0,0.18,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,former wow guild mates 2guysshow shoutout buddies. hey bit thanks,0
0,0.08747300215982723,0,0,0.11623303167420813,0.10375,717,-0.21625,0,0,0,-0.20875,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hate people fish compliments. probably cuz ugly tho,0
0,0.4406047516198705,0,0,0.4004524886877828,0.0,718,-0.186,0,0,0,-0.176,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well found hitler quotes hebrew,0
0,0.2926565874730022,0,0,0.3283371040723982,0.0,719,0.205625,0,1,0,0.31375,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,always remember let friends know whether hot .,0
1,0.37519284171552,0,0,0.6670976082740788,-0.12571428571428572,720,-0.0007142857142857149,1,1,0,0.10685714285714286,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dressed boo wont get lame awesomeness feelinglikeaqueen,0
1,0.3142548596112312,0,0,0.3877262443438914,-0.075,721,0.0075,1,1,0,-0.10875,0,0,0.025375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,proper fed feeling sorry ive put bed myliferocks,0
0,0.3350817648873805,0,0,0.37136393018745956,0.0,722,0.0,0,1,0,0.06664285714285714,0,2,0.0635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spend 8 hours playing minecraft? did. cheated last 1ish since house caught fire. mollyrulesgaming,0
1,0.051835853131749474,0,0,0.16289592760180993,0.0,723,0.1784,0,0,0,0.181,0,2,0.15460000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jays habs lost.. great night...,0
0,0.13246940244780417,1,0,0.3042986425339366,0.0,724,0.14866666666666667,0,0,0,0.15083333333333335,0,2,0.12883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally tell mom everything pretty great,0
1,0.07487401007919368,0,0,0.0497737556561086,0.0,725,0.1718333333333333,0,0,0,0.1255,0,2,0.026833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,much cultural appropriation today!!! thats awesome...,0
1,0.13390928725701945,0,0,0.12556561085972848,0.0,726,0.09,0,1,0,0.1,0,2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,holder announces task force homegrown terrorists -na-nn-holde… irony 1 tsarnaev,0
0,0.1441684665226782,0,0,0.23076923076923075,0.0,727,0.1181875,0,1,0,0.0585,0,2,0.049625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,truly officially skybox tickets game 7 necessary sunday night. perfect since im big hawks fan!! gokingsgo,0
0,0.4677568651650726,0,0,0.4683257918552036,-0.12142857142857143,728,-0.062142857142857146,1,1,0,0.008571428571428572,0,0,-0.12999999999999998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sometimes devil allows people live life free trouble doesnt want turning god gods dead,0
1,0.10367170626349893,0,0,0.22511312217194568,0.16016666666666665,729,0.06,0,0,0,0.04666666666666667,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,one keen rossis helmet mugello thebest,0
1,0.12526997840172785,1,0,0.10633484162895927,0.0,730,0.0,0,0,0,0.1555,0,2,0.14816666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,literally spend whole afternoons waiting dinner.,0
0,0.21526277897768178,0,0,0.36368778280542985,-0.06083333333333333,731,0.0,1,0,0,0.011999999999999992,0,0,0.06808333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think fact exactly football powerhouse might scared carolina go wr natl champs.,0
0,0.388768898488121,0,0,0.4242081447963801,0.0,732,0.1594,0,0,0,0.15510000000000002,0,2,0.1654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,actually two one asked jesus mercy like making fun hope.,0
0,0.2224622030237581,0,0,0.19400452488687783,0.0,733,0.0,0,1,0,0.075,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steveballmer buy laclippers - ex-ceo microsoft buying sportstecfamily member running  sportscode,0
1,0.27285817134629237,1,0,0.3156108597285068,-0.009166666666666667,734,-0.11983333333333333,1,0,0,-0.08583333333333332,0,0,0.03025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,literally good sleep ten minutes.. luke decided scare wake up.. punched face,0
0,0.49964002879769626,0,0,0.5871040723981901,0.0,735,0.13791666666666666,0,0,0,0.11783333333333333,0,2,-0.04424999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,asking staff call another store confirm inventory said hard get thru know.,0
0,0.17710583153347734,0,0,0.22058823529411764,0.1531,736,-0.11400000000000002,0,1,0,-0.148,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spent morning watching thehistoryboys instantly feel cleverer history oxbridge subjunctive,0
1,0.12958963282937366,0,0,0.21040723981900453,0.1724,737,0.1946,0,0,0,0.25860000000000005,0,2,-0.16599999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,talking grandma evils prescription medication,0
1,0.24286057115430768,0,0,0.2986425339366516,0.0,738,0.19655555555555554,0,1,0,0.14172222222222222,0,2,-0.043888888888888894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,roy hibbert another brilliant performance pacers tonight 0 points 0 rebounds 1 assist 2 blocks 5 fouls allstar,0
0,0.0734341252699784,0,0,0.11199095022624433,0.0,739,-0.097,1,1,0,-0.098,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ember erupted ➠ com years. oxycellulose ♛ monstermmorpg ➪ sites,0
1,0.2404607631389489,0,0,0.27601809954751133,-0.034999999999999996,740,0.042833333333333334,0,0,0,0.09183333333333334,0,0,-0.08733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy first day hurricane season everybody!,0
0,0.22606191504679626,0,1,0.23642533936651583,0.0605,741,0.03000000000000001,0,0,0,0.07083333333333333,0,2,0.016083333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,speak rt pay good money paul wells toilet video. somebody leak me.,0
0,0.34714313763989796,1,0,0.3603455368161251,0.06254545454545456,742,0.029272727272727273,0,0,0,0.09036363636363637,0,2,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally link every good ziall u find please ill pay u,0
1,0.028077753779697626,0,0,0.10350678733031674,0.15325,743,0.065,0,1,0,0.19,0,0,0.038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ugh ugly. friends frienship,0
0,0.05262124484586689,0,0,0.0641711229946524,0.0,744,0.0,0,1,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twitter facebook youtube skype.. dude.. u life..? send link..!! p today,0
0,0.05382953979066292,0,0,0.24382178907065785,-0.007692307692307693,745,-0.05323076923076923,0,0,0,0.06623076923076923,0,0,-0.027307692307692307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,didnt brahma fuck daughter saraswati? didnt shiva fuck monkeys elephants producing hanuman gandpati?,0
0,0.2641160135760568,1,0,0.28409825468648997,0.08614285714285715,746,0.046,0,0,0,0.126,0,2,0.05185714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sometimes timbos tracks good literally astound me..,0
1,0.4276457883369331,0,0,0.4925662572721396,0.023857142857142858,747,0.062214285714285715,0,1,0,0.12385714285714286,0,2,0.0355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glad celebs get treated like rest us. total crap right there. justice isnt served,0
0,0.08639308855291578,0,0,0.08484162895927601,-0.096,748,-0.152,1,0,0,-0.071,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oliver north suspicious obama traded ransom american hostage. really. 201406…,0
1,0.33885289176865857,0,0,0.358974358974359,-0.0911111111111111,749,-0.20333333333333334,1,0,0,-0.08,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,racist nba owner makes much sense homophobic theater producer.,0
1,0.10367170626349893,0,0,0.1425339366515837,-0.10600000000000001,750,0.129,0,0,0,0.2862,0,2,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jolly dude? bet glad home!,0
1,0.39940189400232606,0,0,0.5701357466063348,0.0,751,0.1316923076923077,0,1,0,0.1917692307692308,0,2,-0.04230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,love talk someone else still living trying work save us yeahright lies overit,0
0,0.7612191024718022,0,0,0.9585218702865761,-0.0811111111111111,752,0.07577777777777778,0,1,0,0.058444444444444445,0,2,-0.10777777777777778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,reach grab hand hold tight thatwouldbenice make love war,0
1,0.13390928725701945,0,0,0.21380090497737556,0.0,753,0.0,0,0,0,0.0,0,2,0.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,whoever said anything possible obviously never tried slamming revolving door.,0
0,0.06664609688367788,0,0,0.11441499676793794,0.05614285714285715,754,-0.0642857142857143,0,1,0,0.01842857142857143,0,2,0.012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh yeah baby! survivor 29 san juan del sur blood vs water 2 canwait,0
0,0.531317494600432,0,0,0.6923076923076923,0.0775,755,0.09,0,1,0,0.3519,0,2,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,going cages put work dedicated determined motivated leaving anything chance,0
0,0.541036717062635,0,0,0.4513574660633484,0.06187499999999999,756,-0.09087500000000001,0,0,0,-0.0875,0,0,0.014750000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,humble matatu driver asking cut front overlapping via,0
0,0.45644348452123834,0,0,0.666289592760181,-0.03741666666666666,757,0.13575,1,1,0,-0.056666666666666664,0,0,0.023250000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin city got beat amish country momentum marriageequality get together nevada pjsqk1,0
1,0.6590558469608147,0,0,0.8489010989010989,0.0,758,-0.13214285714285715,0,1,0,-0.11,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,might going rosewood little bit sort head get back taking meds properly etc thanksmum,0
1,0.42524598032157435,0,0,0.5437405731523378,0.019222222222222224,759,-0.074,0,0,0,-0.09366666666666666,0,0,0.014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,always nice come back onto clash clans see this...,0
1,0.547418024739839,0,0,0.5454545454545454,0.07781818181818181,760,-0.017727272727272727,0,0,0,-0.15545454545454546,0,0,-0.04336363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nothing like cold remind good feels feeling well. taking anything granted,0
1,0.4600431965442765,0,0,0.5574095022624435,0.0,761,0.114125,0,0,0,0.097125,0,2,0.1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,made instagram. know need another social media account.,0
1,0.3844492440604752,0,0,0.4513574660633484,0.12516666666666668,762,0.09833333333333333,0,1,0,0.22316666666666665,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,last day semester done exams relax,0
0,0.10367170626349893,1,0,0.22107304460245636,0.0064285714285714285,763,0.09885714285714285,0,0,0,0.12814285714285714,0,0,-0.002857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,alltimecalxm bio literally love user icon pretty,0
1,0.3758099352051837,0,0,0.4411764705882353,0.055700000000000006,764,-0.156,0,0,0,-0.16899999999999998,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yup like season long rt lebron going bad things nets.,0
0,0.49244060475161994,1,0,0.64770523594053,-0.045714285714285714,765,0.08271428571428571,0,0,0,0.07871428571428572,0,2,0.09557142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,life literally going good atm couldnt happier,0
1,0.3319962974390621,0,0,0.3762120232708468,0.05292857142857143,766,0.19449999999999998,0,0,0,0.12992857142857142,0,2,0.008571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,okay people platform massing around train door wanting get phase matter im like shadowcat,0
0,0.3436525077993761,0,1,0.39291101055806943,-0.0044444444444444444,767,0.21833333333333335,0,0,0,0.2,0,2,0.015555555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,know countries vote friends neighbours speak lucky finish high,0
0,0.10367170626349893,0,0,0.18410633484162894,0.027874999999999997,768,0.12,1,1,0,0.0037500000000000033,0,2,0.025375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oops sorry tryingtorubititn sending thoughts healing happiness way!!,0
1,0.15766738660907129,0,0,0.14168552036199095,0.0,769,0.1125,0,0,0,0.225,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wow didnt even seem like cared. thanks greatest.,0
1,0.07127429805615552,0,0,0.08653846153846152,0.0,770,0.1125,0,1,0,0.1125,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,never tell marvalbert rooting for!? - nbaplayoffs okcvssa,0
0,0.1900647948164147,0,0,0.24002468120115175,-0.03063636363636363,771,-0.12272727272727274,1,1,0,-0.06363636363636363,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,misunderstood heroes fighting establishment? us xmen sound like metaphor teaparty? jointheconvo,0
0,0.4384449244060476,0,0,0.49377828054298645,-0.020833333333333332,772,0.01958333333333333,0,0,0,0.03941666666666666,0,2,0.05458333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,today run chased 2 pitbulls. knew charged started ferociously licking me. beware!,0
1,0.49244060475161994,0,0,0.7907239819004525,-0.055249999999999994,773,-0.07225,0,0,0,-0.073,0,0,0.005833333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trying get hit on? go wearing hat badger ears it. men flock.,0
1,0.2159827213822894,0,0,0.23981900452488686,0.05466666666666666,774,-0.06533333333333333,0,1,0,0.007333333333333332,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,didnt offend me! send em whenever want! especially dad right next looks real nice! selfrespect,0
1,0.5090546602425653,0,0,0.5753567699269057,0.0,775,-0.0074615384615384596,1,1,0,-0.03707692307692308,0,0,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yeh hear made laugh. though know hed like knowing would look better duo!,0
0,0.4132469402447804,0,0,0.4994343891402715,-0.1625,776,-0.033999999999999996,1,1,0,-0.08083333333333333,0,0,0.03025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ive lot wake calls day ive always good hitting snooze metaphor nailedit,0
1,0.5906145690162969,0,0,0.8200329082682023,0.06709090909090909,777,0.0,0,1,0,0.07745454545454546,0,0,-0.07545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mom called make sure going church gods day proceeded curse goodcatholic?,0
0,0.23326133909287258,0,0,0.3156108597285068,-0.235,778,0.0,1,1,0,-0.1825,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inaccurate press reporting! mccann,0
0,0.33143530335754967,0,1,0.3911970382558618,-0.018181818181818184,779,-0.03309090909090909,0,0,0,-0.13209090909090906,0,2,0.04490909090909092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nice tribute lady soames. good chronicler writer. chip old block speak!,0
0,0.16126709863210942,0,1,0.1006787330316742,-0.03833333333333334,780,0.19999999999999998,0,0,0,0.2591666666666667,0,2,0.10583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,human beings emotional creatures speak.--- 「人間はいわば感情に左右される生き物である」,0
1,0.21166306695464362,0,0,0.08936651583710406,0.0,781,0.15,0,0,0,0.15,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pumped 1 half hour flight going?,0
1,0.32829373650107996,0,0,0.414027149321267,0.0,782,0.18,0,1,0,0.18,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeing attraction girls tattoos rathernotatsgirl,0
0,0.2921657176516788,0,0,0.2153434800493624,-0.09927272727272728,783,-0.02209090909090909,1,1,0,-0.07363636363636364,0,0,0.028454545454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dreamt married tattoo hunk last night drove motor bike... want wakeup,0
1,0.21997009470011633,0,0,0.30908458057779326,0.0,784,-0.0038461538461538464,0,1,0,-0.06153846153846154,0,0,-0.06461538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dont think aiming ass like beyoncé flat stomach august particularly hard... yeahright needmotivation,0
0,0.25652101678019607,1,0,0.2542638357117995,0.1193846153846154,785,0.02476923076923077,0,0,0,0.12076923076923075,0,2,0.027923076923076922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im literally amazed good life moment. utterly liquid gold. please let time pause.,0
1,0.10984264116013577,0,0,0.11926308985132514,-0.0071428571428571435,786,0.02428571428571429,0,1,0,0.004285714285714286,0,2,0.02214285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,protectbyourselfwhen youbgo iutsidebut mind controlled overby tecnorogies,0
1,0.10367170626349893,0,0,0.12330316742081446,0.0,787,0.15,0,1,0,0.30550000000000005,0,2,0.14816666666666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,spend saturday night? watching lifetime. swag,0
1,0.08207343412526999,0,0,0.10350678733031674,0.0,788,0.225,0,0,0,0.225,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,woooh! racing tomorrow p,0
0,0.5404367650587953,1,0,0.7058823529411764,-0.012222222222222223,789,0.035777777777777776,0,0,0,0.09155555555555556,0,2,0.04033333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,know wont look good weve literally gone back lol,0
0,0.166066714662827,0,0,0.3174962292609351,0.0,790,0.27366666666666667,0,0,0,0.29044444444444445,0,2,-0.09444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dont love presence ticks people off? gotta love power!,0
1,0.2908567314614831,0,0,0.3174962292609351,0.07355555555555554,791,0.1,1,0,0,0.1882222222222222,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cant wait everyone say sister look like twins tomorrow,0
0,0.09189083055173768,1,0,0.11661867544220483,0.0,792,-0.08363636363636363,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ive literally waiting two weeks vs semi annual sale lmao ,0
1,0.09038046187074267,0,0,0.1367908109989558,0.0,793,0.05861538461538462,0,1,0,0.13823076923076924,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,tata docomo thanks internet t3.fail flight delayed. ac conked. god love summer delhi.,0
1,0.402447804175666,0,0,0.3042986425339366,-0.012499999999999999,794,-0.045000000000000005,1,0,0,-0.0075,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. quite right people right suddenly bemoaning unfairness 1st past post independent.comment…,0
1,0.17566594672426208,0,0,0.2647058823529412,0.0,795,0.0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haha! like tell sarah sometimes. let know whos boss!,0
1,0.29805615550755943,0,0,0.2748868778280543,0.0,796,0.0,0,0,0,0.0,0,2,0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,maybe someday guy walk motav like want yo number even,0
0,0.49244060475161994,1,0,0.5418552036199096,0.09866666666666667,797,0.21833333333333335,0,0,0,0.0,0,2,0.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally learned back good hour ago,0
0,0.24406047516198706,0,0,0.411764705882353,0.06316666666666666,798,-0.065,0,1,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,harper - tragedy ppl start go theories listen scientific evidence cdnpoli canada,0
1,0.30787355193402716,1,0,0.3696009872480461,-0.01,799,0.023818181818181825,1,0,0,-0.013363636363636366,0,2,-0.05518181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,advanced warfare literally looks like titanfall though doubt actually good trickshotting.,0
1,0.34714313763989796,0,0,0.36343068696009867,0.015272727272727273,800,0.15454545454545457,0,1,0,0.16372727272727272,0,2,-0.002545454545454548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,long drive connies sleeping im wide awake drinking red bull fuuun,0
0,0.2803848419399176,0,0,0.3264088852324146,0.07518181818181818,801,0.12854545454545455,0,1,0,0.20763636363636362,0,2,-0.04372727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,made child lavender graphic. one noms strong suits. march4marriage marriageequality lgbt,0
1,0.2725309247987434,0,0,0.5176881941587824,0.08318181818181819,802,-0.08909090909090908,0,1,0,0.00818181818181819,0,0,-0.015454545454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fell asleep 3am woke 4am confused fuck soaked sweat 5am. wellrested,0
1,0.2044636429085673,0,0,0.09502262443438914,0.0,803,0.14616666666666667,0,0,0,0.153,0,2,0.12333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ive really productive half term far,0
1,0.36717062634989206,0,0,0.6278280542986425,-0.13299999999999998,804,0.06420000000000001,1,0,0,-0.013000000000000001,0,2,0.09430000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nevada jail 3 hrs? check bail money? check money whoohoo!!,0
1,0.7840172786177106,0,0,0.8925339366515836,0.0,805,0.223,0,0,0,0.22625,0,2,0.19325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,make feel great myself.,0
0,0.3392892204987238,0,1,0.4220485396955985,-0.01,806,0.11218181818181817,0,0,0,0.09090909090909091,0,2,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feeling would like one! amazing done existing structures good bones speak.,0
0,0.09287257019438445,0,0,0.11199095022624433,-0.2125,807,-0.2225,1,1,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blame sandbagging s.o.b. letsjusthaveabeer,0
1,0.23686105111591074,0,0,0.4230769230769231,0.0,808,0.06158333333333333,0,1,0,0.06708333333333334,0,2,-0.047499999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happened real. mom tells daughter watch going eyes glued iphone. walking. applestore,0
1,0.29805615550755943,0,0,0.5786199095022624,-0.02125,809,0.09525,1,0,0,0.215,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,yay montuesday! cant wait get worki love it!,0
0,0.15921012033323048,1,0,0.23561732385261797,-0.02428571428571429,810,-0.13857142857142857,1,0,0,-0.13999999999999999,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally cant wait pretty little liars tonight,0
0,0.37463184763400753,0,0,0.34183463595228303,0.0,811,0.11445454545454546,0,1,0,0.12690909090909092,0,2,0.03727272727272728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,often ask people follow twitter change follow appreciate value uniqueness. werok,0
1,0.32445404367650593,0,0,0.48717948717948717,-0.09000000000000001,812,0.11611111111111112,0,1,0,0.22288888888888891,0,2,0.11911111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,difficult find sweet shop gurgaon find hundreds wine shop,0
0,0.13357700614720056,0,1,0.21510616080751824,0.0,813,0.04607692307692308,0,0,0,0.04353846153846153,0,2,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parker thoroughly outplaying lillard series. hes baptized speak. interesting see fares next year.,0
